gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,guf_count,guf_sum,guf_mean,Shape_Area
"121",Udagama,"2154115","2","21","2154",22888.000000000000000,110670.000000000000000,4.835284865431667,3451221.39
"136",Banwelgolla,"2133380","2","21","2133",3633.000000000000000,7140.000000000000000,1.965317919075144,548290.59
"113",Patithalawa,"2154080","2","21","2154",61236.000000000000000,12750.000000000000000,0.208210856359005,9236473.83
"114",Pellapitiya North,"2154050","2","21","2154",27561.000000000000000,17595.000000000000000,0.638402089909655,4156172.71
"139",Bothota,"2133035","2","21","2133",7974.000000000000000,5355.000000000000000,0.671557562076749,1201484.84
"116",Pitakanda,"2154140","2","21","2154",28670.000000000000000,86190.000000000000000,3.006278339727939,4324911.18
"119",Sinhapura,"2154130","2","21","2154",8829.000000000000000,116025.000000000000000,13.141352361535848,1334571.10
"140",Bulathgolla,"2133340","2","21","2133",3630.000000000000000,0.000000000000000,0.000000000000000,546142.97
"3235",Sivapuram,"5330015","5","53","5330",2000.000000000000000,81090.000000000000000,40.545000000000002,299826.40
"123",Uduwella,"2154075","2","21","2154",31086.000000000000000,0.000000000000000,0.000000000000000,4688824.17
"128",Yatapana,"2154100","2","21","2154",15045.000000000000000,7905.000000000000000,0.525423728813559,2269564.68
"135",Attaragama South,"2133060","2","21","2133",3486.000000000000000,0.000000000000000,0.000000000000000,524700.68
"145",Endaruthenna,"2133155","2","21","2133",3106.000000000000000,18615.000000000000000,5.993238892466194,466733.76
"146",Etamurungagoda,"2133280","2","21","2133",3216.000000000000000,168300.000000000000000,52.332089552238806,485429.64
"150",Haloluwa,"2133410","2","21","2133",5502.000000000000000,36465.000000000000000,6.627589967284623,830216.59
"151",Haloluwa Pallegama,"2133395","2","21","2133",2796.000000000000000,0.000000000000000,0.000000000000000,420678.81
"3255",Arunagirinagar,"5315205","5","53","5315",1314.000000000000000,309315.000000000000000,235.399543378995446,197313.79
"160",Karanduwawala Pahala,"2133240","2","21","2133",2950.000000000000000,0.000000000000000,0.000000000000000,445061.06
"161",Katugasthota,"2133290","2","21","2133",1878.000000000000000,326910.000000000000000,174.073482428115028,284078.03
"171",Mapamadulla,"2133215","2","21","2133",1572.000000000000000,1785.000000000000000,1.135496183206107,236939.66
"3346",Galnewa Town,"7163085","7","71","7163",10992.000000000000000,24990.000000000000000,2.273471615720524,1653785.17
"267",Welivita Pahalagama,"2134160","2","21","2134",5002.000000000000000,0.000000000000000,0.000000000000000,754626.05
"163",Kulugammana,"2133260","2","21","2133",5528.000000000000000,49725.000000000000000,8.995115774240231,832941.57
"165",Kurundugahamada,"2133325","2","21","2133",1191.000000000000000,0.000000000000000,0.000000000000000,179922.07
"175",Nugawela,"2133145","2","21","2133",4505.000000000000000,270810.000000000000000,60.113207547169814,680314.81
"176",Owathenna,"2133245","2","21","2133",8698.000000000000000,0.000000000000000,0.000000000000000,1310922.20
"2414",Periyaneelavanai  Muslim Section,"5224010","5","52","5224",649.000000000000000,162690.000000000000000,250.677966101694921,98238.24
"179",Pallebokalawela,"2133175","2","21","2133",4621.000000000000000,83130.000000000000000,17.989612637957151,698224.27
"180",Pallemulla,"2133390","2","21","2133",2227.000000000000000,37230.000000000000000,16.717557251908396,335857.20
"182",Rajapihilla,"2133075","2","21","2133",4257.000000000000000,67575.000000000000000,15.873854827343200,642032.68
"188",Seewaleekanda,"2133330","2","21","2133",3393.000000000000000,0.000000000000000,0.000000000000000,511389.28
"195",Udamulla,"2133355","2","21","2133",2476.000000000000000,49980.000000000000000,20.185783521809370,374087.20
"3248",Puthukudiyirippu,"5318015","5","53","5318",9328.000000000000000,15810.000000000000000,1.694897084048028,1402751.88
"227",Dehideniya Madige,"2134210","2","21","2134",6340.000000000000000,42330.000000000000000,6.676656151419558,956501.36
"259",Sivurupitiya,"2134130","2","21","2134",7764.000000000000000,0.000000000000000,0.000000000000000,1171165.41
"256",Polwatta,"2134045","2","21","2134",6506.000000000000000,0.000000000000000,0.000000000000000,980425.66
"4129",Unagalavehera West,"7203205","7","72","7203",20294.000000000000000,45390.000000000000000,2.236621661574850,3055122.35
"347",Dambarawa,"2127300","2","21","2127",6090.000000000000000,195330.000000000000000,32.073891625615765,917980.29
"261",Walpalagolla North,"2134145","2","21","2134",7665.000000000000000,0.000000000000000,0.000000000000000,1154847.24
"262",Walpalagolla South,"2134155","2","21","2134",8865.000000000000000,0.000000000000000,0.000000000000000,1338114.34
"266",Welivita Ihalagama,"2134125","2","21","2134",8800.000000000000000,0.000000000000000,0.000000000000000,1325969.11
"13101",Lindara Ihala,"1212335","1","12","1212",3529.000000000000000,0.000000000000000,0.000000000000000,531108.48
"279",Asgiriya,"2130085","2","21","2130",2977.000000000000000,412080.000000000000000,138.421229425596238,449347.83
"280",Bahirawa Kanda,"2130090","2","21","2130",4622.000000000000000,547230.000000000000000,118.396797922977072,695910.08
"281",Bogambara,"2130145","2","21","2130",2477.000000000000000,313650.000000000000000,126.624949535728703,374617.22
"348",Deekirimadawala,"2127205","2","21","2127",2520.000000000000000,193545.000000000000000,76.803571428571431,378962.62
"283",Bowala,"2130205","2","21","2130",7401.000000000000000,879750.000000000000000,118.869071747061213,1116609.38
"286",Gatambe,"2130180","2","21","2130",17168.000000000000000,1229610.000000000000000,71.622204100652382,2589327.05
"289",Gurudeniya East,"2130275","2","21","2130",20863.000000000000000,329970.000000000000000,15.816037961942195,3148600.24
"290",Gurudeniya West,"2130270","2","21","2130",3948.000000000000000,169575.000000000000000,42.952127659574465,595266.93
"2",Alawathugoda,"2109025","2","21","2109",10325.000000000000000,254235.000000000000000,24.623244552058111,1555789.49
"291",Hanthna Pedesa,"2130220","2","21","2130",6384.000000000000000,151215.000000000000000,23.686560150375939,964336.55
"304",Maligathenna,"2130280","2","21","2130",11787.000000000000000,147645.000000000000000,12.526088063120387,1776264.45
"13580",Pahala Millewa North,"1309010","1","13","1309",24691.000000000000000,61455.000000000000000,2.488963589972055,3728336.59
"13638",Ethagama East,"1321435","1","13","1321",6412.000000000000000,150705.000000000000000,23.503587024329381,967784.69
"3",Arambepola,"2109040","2","21","2109",6864.000000000000000,42840.000000000000000,6.241258741258742,1034836.93
"4281",Muthugala,"7210060","7","72","7210",50052.000000000000000,59670.000000000000000,1.192160153440422,7534133.44
"2597",Sainthamaruthu 16,"5225085","5","52","5225",1212.000000000000000,233835.000000000000000,192.933168316831683,183664.44
"292",Heeressagala,"2130215","2","21","2130",17675.000000000000000,269280.000000000000000,15.235077793493636,2663725.70
"4",Balakaduwa,"2109030","2","21","2109",2546.000000000000000,255.000000000000000,0.100157109190888,384591.65
"303",Mahaweli Uyana,"2130040","2","21","2130",3362.000000000000000,465375.000000000000000,138.422070196311722,506725.48
"2026",Wijayabahu Kanda,"2303315","2","23","2303",9457.000000000000000,0.000000000000000,0.000000000000000,1427774.42
"327",Ulpathakumbura,"2130265","2","21","2130",10014.000000000000000,368220.000000000000000,36.770521270221693,1509754.20
"331",Wattaranthenna,"2130025","2","21","2130",5754.000000000000000,697425.000000000000000,121.206986444212717,867661.43
"337",Aluth Pallekele,"2127390","2","21","2127",17741.000000000000000,207060.000000000000000,11.671269939687729,2675484.10
"338",Ambakote,"2127400","2","21","2127",23289.000000000000000,423300.000000000000000,18.175962900940359,3509978.69
"2911",Iruthayapuram East,"5118095","5","51","5118",2100.000000000000000,470730.000000000000000,224.157142857142844,316318.37
"358",Galapitaambe,"2127215","2","21","2127",2881.000000000000000,14025.000000000000000,4.868101353696633,434781.31
"1083",Wattappola,"2139205","2","21","2139",4323.000000000000000,0.000000000000000,0.000000000000000,650698.18
"360",Galpihilla,"2127025","2","21","2127",5502.000000000000000,47685.000000000000000,8.666848418756816,829530.27
"362",Gonawala South,"2127260","2","21","2127",7881.000000000000000,317985.000000000000000,40.348306052531406,1187980.27
"363",Hapuwala,"2127210","2","21","2127",2690.000000000000000,64770.000000000000000,24.078066914498141,405806.74
"3988",Thirappane Kadaweediya,"7151090","7","71","7151",3804.000000000000000,163455.000000000000000,42.969242902208201,570600.56
"364",Hathamuna,"2127220","2","21","2127",4263.000000000000000,127245.000000000000000,29.848698099929628,643818.32
"367",Hurikaduwa Madige,"2127240","2","21","2127",2468.000000000000000,14535.000000000000000,5.889384116693679,373613.21
"379",Kundasale South,"2127360","2","21","2127",32928.000000000000000,1820445.000000000000000,55.285623177842567,4962793.25
"2434",Pandiruppu 01B,"5221035","5","52","5221",1444.000000000000000,161160.000000000000000,111.606648199445985,217398.95
"385",Mahawatta East,"2127310","2","21","2127",1032.000000000000000,64770.000000000000000,62.761627906976742,155314.43
"418",Bambaragahadeniya,"2124440","2","21","2124",22351.000000000000000,0.000000000000000,0.000000000000000,3370562.18
"5",Bulugohothenna,"2109095","2","21","2109",3933.000000000000000,272595.000000000000000,69.309687261632348,591627.73
"397",Pallegama,"2127040","2","21","2127",4161.000000000000000,255.000000000000000,0.061283345349676,628768.21
"3006",Eruvil East,"5136110","5","51","5136",5432.000000000000000,225930.000000000000000,41.592415316642118,819544.53
"400",Pilawala North,"2127135","2","21","2127",4067.000000000000000,94605.000000000000000,23.261617900172116,612257.57
"1979",Labukele,"2303375","2","23","2303",43419.000000000000000,242760.000000000000000,5.591100670213501,6550385.65
"401",Pilawala South,"2127305","2","21","2127",2426.000000000000000,70380.000000000000000,29.010717230008243,365099.81
"7082",Ahathimurippu,"4215050","4","42","4215",321058.000000000000000,0.000000000000000,0.000000000000000,48240662.59
"421",Bulathwatta,"2124030","2","21","2124",16041.000000000000000,0.000000000000000,0.000000000000000,2417302.93
"12511",Samanabedda,"1230665","1","12","1230",14808.000000000000000,148155.000000000000000,10.005064829821718,2233366.55
"428",Embalagama,"2124195","2","21","2124",2580.000000000000000,0.000000000000000,0.000000000000000,389588.64
"461",Meegahamaditta,"2124310","2","21","2124",11020.000000000000000,0.000000000000000,0.000000000000000,1660703.41
"464",Moragahamula,"2124410","2","21","2124",5962.000000000000000,0.000000000000000,0.000000000000000,898219.59
"431",Galabadawatta,"2124035","2","21","2124",4805.000000000000000,0.000000000000000,0.000000000000000,723979.06
"6",Deegala,"2109135","2","21","2109",6534.000000000000000,0.000000000000000,0.000000000000000,984942.04
"433",Galkotuwa,"2124045","2","21","2124",4086.000000000000000,0.000000000000000,0.000000000000000,617155.24
"434",Gangasirigama,"2124220","2","21","2124",6232.000000000000000,0.000000000000000,0.000000000000000,941065.07
"449",Kurukohogama,"2124265","2","21","2124",5432.000000000000000,0.000000000000000,0.000000000000000,819419.62
"436",Giddawa-Waradiwela,"2124115","2","21","2124",3807.000000000000000,0.000000000000000,0.000000000000000,574567.32
"2530",Ninthavur 21,"5230105","5","52","5230",898.000000000000000,208590.000000000000000,232.282850779510028,136407.80
"7",Delgasgoda,"2109045","2","21","2109",9652.000000000000000,15555.000000000000000,1.611583091587236,1456154.21
"101",Ethgala West,"2154120","2","21","2154",1932.000000000000000,60180.000000000000000,31.149068322981368,292467.50
"442",Hijrapura,"2124350","2","21","2124",1628.000000000000000,108630.000000000000000,66.726044226044223,244778.60
"9",Dippitiya,"2109050","2","21","2109",8223.000000000000000,0.000000000000000,0.000000000000000,1236967.00
"439",Hakmana,"2124085","2","21","2124",61773.000000000000000,0.000000000000000,0.000000000000000,9313736.20
"7920",Gonagamuwa,"9227145","9","92","9227",24155.000000000000000,39270.000000000000000,1.625750362243842,3644939.92
"444",Kandekumbura,"2124170","2","21","2124",37493.000000000000000,0.000000000000000,0.000000000000000,5651211.25
"447",Kiribattalawa,"2124270","2","21","2124",6336.000000000000000,0.000000000000000,0.000000000000000,955747.73
"7243",Aninchiyankulam,"4403020","4","44","4403",33021.000000000000000,97665.000000000000000,2.957663305169437,4951468.86
"450",Maberiyathenna,"2124360","2","21","2124",54394.000000000000000,111945.000000000000000,2.058039489649594,8199869.55
"485",Senarathwela,"2124375","2","21","2124",4977.000000000000000,55590.000000000000000,11.169379144062688,751193.01
"7548",Holombuwa,"9215165","9","92","9215",13834.000000000000000,13770.000000000000000,0.995373716929305,2086456.08
"12506",Putupagala,"1230340","1","12","1230",10555.000000000000000,91035.000000000000000,8.624822359071530,1590889.14
"502",Weliketiya,"2124135","2","21","2124",3458.000000000000000,0.000000000000000,0.000000000000000,521062.50
"2073",Nagasena,"2312255","2","23","2312",50931.000000000000000,227460.000000000000000,4.466042292513401,7684717.71
"509",Ambagolla,"2121085","2","21","2121",15092.000000000000000,0.000000000000000,0.000000000000000,2274141.63
"805",Galagedara Madige,"2103120","2","21","2103",839.000000000000000,108885.000000000000000,129.779499404052444,125760.41
"11485",Hambegamuwa,"8230020","8","82","8230",1122576.000000000000000,58650.000000000000000,0.052245905845128,169526905.60
"512",Bembiya,"2121240","2","21","2121",202940.000000000000000,260355.000000000000000,1.282916132847147,30598137.84
"10",Dodangolla,"2109115","2","21","2109",2326.000000000000000,379950.000000000000000,163.349097162510759,351908.95
"138",Bogahakanda,"2133400","2","21","2133",3479.000000000000000,0.000000000000000,0.000000000000000,522715.99
"513",Bulathwelkandura,"2121175","2","21","2121",42833.000000000000000,178245.000000000000000,4.161394252095347,6456977.95
"8360",Halkandaliya,"9136080","9","91","9136",22923.000000000000000,20655.000000000000000,0.901060070671378,3459680.05
"1061",Pitawalawatta,"2139550","2","21","2139",2807.000000000000000,87720.000000000000000,31.250445315283219,423396.66
"518",Dungolla,"2121010","2","21","2121",48387.000000000000000,0.000000000000000,0.000000000000000,7291711.76
"542",Thotillagas Ella,"2121015","2","21","2121",25227.000000000000000,17850.000000000000000,0.707575217029373,3802132.93
"164",Kumburegedara,"2133415","2","21","2133",1670.000000000000000,37230.000000000000000,22.293413173652695,251800.82
"520",Gurulupotha,"2121160","2","21","2121",97102.000000000000000,0.000000000000000,0.000000000000000,14635473.60
"11",Dunuvila North,"2109145","2","21","2109",12064.000000000000000,21420.000000000000000,1.775530503978780,1818980.85
"522",Hasalaka,"2121135","2","21","2121",33103.000000000000000,1530.000000000000000,0.046219375887382,4988578.76
"8096",Kolambage Ara,"9148030","9","91","9148",43657.000000000000000,89505.000000000000000,2.050186682548045,6593551.90
"2423",Kalmunai  01E,"5221120","5","52","5221",1370.000000000000000,274380.000000000000000,200.277372262773724,206713.61
"528",Kolonyaya,"2121235","2","21","2121",69630.000000000000000,14790.000000000000000,0.212408444635933,10497159.85
"7922",Jayavinda Gama,"9227045","9","92","9227",50414.000000000000000,18870.000000000000000,0.374300789463244,7604056.53
"529",Lunumadalaketiya,"2121190","2","21","2121",70208.000000000000000,0.000000000000000,0.000000000000000,10588971.44
"9953",Kaluwagahayaya,"3321035","3","33","3321",14533.000000000000000,0.000000000000000,0.000000000000000,2196582.43
"2827",Kattankudy Division 2 North,"5124020","5","51","5124",2850.000000000000000,708390.000000000000000,248.557894736842115,429469.87
"559",Hathale,"2115050","2","21","2115",43459.000000000000000,0.000000000000000,0.000000000000000,6551997.91
"534",Minipe,"2121230","2","21","2121",20766.000000000000000,23205.000000000000000,1.117451603582780,3131080.85
"12500",Pelpita,"1230325","1","12","1230",8241.000000000000000,0.000000000000000,0.000000000000000,1242867.28
"2828",Kattankudy Division 3,"5124040","5","51","5124",252.000000000000000,64260.000000000000000,255.000000000000000,38485.86
"7923",Kabulumulla,"9227015","9","92","9227",42759.000000000000000,45390.000000000000000,1.061530905774223,6451354.81
"537",Pallegaladebokka,"2121045","2","21","2121",64831.000000000000000,0.000000000000000,0.000000000000000,9772928.48
"535",Morayaya,"2121185","2","21","2121",68077.000000000000000,0.000000000000000,0.000000000000000,10260256.15
"8714",Mahapitiya,"3106045","3","31","3106",14227.000000000000000,4590.000000000000000,0.322625992830534,2150838.79
"2627",Sammanthurai 07,"5218080","5","52","5218",339.000000000000000,86445.000000000000000,255.000000000000000,51469.99
"538",Pallewatta,"2121140","2","21","2121",21755.000000000000000,60945.000000000000000,2.801424959779361,3280131.79
"7345",Pavakkulam South Bank - Track 07,"4306025","4","43","4306",49220.000000000000000,83895.000000000000000,1.704490044697277,7396194.51
"9532",Dammulla West,"3330065","3","33","3330",7720.000000000000000,0.000000000000000,0.000000000000000,1166946.42
"539",Palugolla,"2121020","2","21","2121",37619.000000000000000,0.000000000000000,0.000000000000000,5669445.03
"7331",Acres 20 - 40 - 60,"4306035","4","43","4306",23626.000000000000000,11730.000000000000000,0.496486921188521,3548292.46
"12",Dunuvila South,"2109150","2","21","2109",11434.000000000000000,0.000000000000000,0.000000000000000,1722317.12
"2829",Kattankudy Division 3 East,"5124035","5","51","5124",1053.000000000000000,244035.000000000000000,231.752136752136749,158222.33
"541",Thorapitiya,"2121120","2","21","2121",22433.000000000000000,0.000000000000000,0.000000000000000,3380328.08
"9036",Gammeddegoda East,"3136435","3","31","3136",350.000000000000000,80835.000000000000000,230.957142857142856,52419.54
"2318",Nawagampura,"5215030","5","52","5215",32772.000000000000000,3037050.000000000000000,92.672098132552179,4940332.39
"13",Hureegolla,"2109080","2","21","2109",4055.000000000000000,231030.000000000000000,56.974106041923548,610961.39
"181",Polwatta,"2133370","2","21","2133",4295.000000000000000,433500.000000000000000,100.931315483119903,647494.48
"9037",Ganegoda,"3136415","3","31","3136",7292.000000000000000,132600.000000000000000,18.184311574328031,1102367.09
"4460",Pahala Kiniyama,"6142035","6","61","6142",38457.000000000000000,15300.000000000000000,0.397846945939621,5791631.36
"5329",Hettigama,"6145195","6","61","6145",11945.000000000000000,0.000000000000000,0.000000000000000,1798685.06
"12533",Wedagama,"1230415","1","12","1230",17825.000000000000000,11985.000000000000000,0.672370266479663,2691630.56
"544",Udattawa,"2121055","2","21","2121",65441.000000000000000,765.000000000000000,0.011689919163827,9862526.25
"551",Welgala,"2121110","2","21","2121",23209.000000000000000,0.000000000000000,0.000000000000000,3498422.14
"560",Kelebokka,"2115005","2","21","2115",124578.000000000000000,130305.000000000000000,1.045971198767037,18776564.16
"5333",Ihala Gomugomuwa,"6145305","6","61","6145",13430.000000000000000,0.000000000000000,0.000000000000000,2021400.06
"10226",Boraluketiya,"3233045","3","32","3233",6529.000000000000000,0.000000000000000,0.000000000000000,986505.05
"9616",Thammennawa,"3312015","3","33","3312",155634.000000000000000,8670.000000000000000,0.055707621727900,23512580.35
"7925",Kirikohuthenna,"9227095","9","92","9227",34356.000000000000000,0.000000000000000,0.000000000000000,5181935.11
"4401",Mahakeliya,"6149025","6","61","6149",18841.000000000000000,78030.000000000000000,4.141499920386392,2839827.78
"561",Kosgama,"2115020","2","21","2115",74798.000000000000000,61710.000000000000000,0.825022059413353,11275226.26
"571",Balanthota South,"2157100","2","21","2157",8546.000000000000000,4080.000000000000000,0.477416335127545,1290479.97
"562",Madulkele,"2115045","2","21","2115",39994.000000000000000,103275.000000000000000,2.582262339350903,6027933.73
"5282",Kandegedara,"6148140","6","61","6148",12564.000000000000000,6885.000000000000000,0.547994269340974,1894560.14
"10236",Kirinda Mangin Ihala South,"3233090","3","32","3233",9913.000000000000000,25245.000000000000000,2.546655906385555,1497400.55
"563",Mahapathana,"2115015","2","21","2115",20454.000000000000000,93585.000000000000000,4.575388677031388,3083930.30
"12529",Wanaluwawa North,"1230475","1","12","1230",7892.000000000000000,30345.000000000000000,3.845032944754181,1190583.70
"10212",Mapalana Mangin Ihala,"3227115","3","32","3227",6726.000000000000000,1020.000000000000000,0.151650312221231,1015595.44
"12532",Wathurugama,"1230015","1","12","1230",11375.000000000000000,22185.000000000000000,1.950329670329670,1715840.64
"2583",Sainthamaruthu 02,"5225010","5","52","5225",806.000000000000000,191250.000000000000000,237.282878411910673,121454.07
"4421",Weudagama,"6149085","6","61","6149",6622.000000000000000,0.000000000000000,0.000000000000000,998745.48
"14",Kasawatta,"2109100","2","21","2109",3987.000000000000000,41310.000000000000000,10.361173814898420,600807.16
"12790",Meegahawatta,"1236120","1","12","1236",4723.000000000000000,734400.000000000000000,155.494389159432558,711323.80
"5067",Yaggapitiya,"6157075","6","61","6157",3014.000000000000000,209865.000000000000000,69.630059721300597,455414.87
"15",Konakalagala,"2109060","2","21","2109",4954.000000000000000,74460.000000000000000,15.030278562777553,746804.00
"8102",Modarawana,"9148130","9","91","9148",34005.000000000000000,63495.000000000000000,1.867225408028231,5138948.05
"12791",Mewella,"1236180","1","12","1236",4370.000000000000000,635205.000000000000000,145.355835240274587,658167.89
"5711",Kotuhena,"6163085","6","61","6163",18865.000000000000000,8670.000000000000000,0.459581235091439,2840932.07
"16",Kurudugahaela,"2109170","2","21","2109",3348.000000000000000,201450.000000000000000,60.170250896057347,504590.82
"12792",Nahena,"1236015","1","12","1236",4221.000000000000000,723690.000000000000000,171.449893390191903,637434.04
"13544",Halapitiya,"1309060","1","13","1309",14466.000000000000000,36975.000000000000000,2.555993363749482,2185103.50
"17",Kurugoda,"2109130","2","21","2109",1791.000000000000000,100725.000000000000000,56.239530988274709,270569.41
"2587",Sainthamaruthu 06,"5225030","5","52","5225",409.000000000000000,101235.000000000000000,247.518337408312959,61965.45
"566",Thawalanthenna,"2115025","2","21","2115",113178.000000000000000,51510.000000000000000,0.455123787308488,17058330.06
"13545",Halthotiyawatta,"1309290","1","13","1309",3029.000000000000000,242760.000000000000000,80.145262462859023,458781.69
"13077",Imbulgasovita,"1212655","1","12","1212",1842.000000000000000,2040.000000000000000,1.107491856677524,279971.61
"567",Udugoda,"2115060","2","21","2115",18139.000000000000000,1785.000000000000000,0.098406747891284,2734779.23
"5727",Nahalla,"6163215","6","61","6163",21424.000000000000000,19890.000000000000000,0.928398058252427,3227544.04
"5882",Lokahettiya,"6166005","6","61","6166",11115.000000000000000,0.000000000000000,0.000000000000000,1676281.91
"18",Malgamandeniya,"2109065","2","21","2109",8179.000000000000000,0.000000000000000,0.000000000000000,1233703.41
"569",Aluthgama,"2157095","2","21","2157",14855.000000000000000,14280.000000000000000,0.961292494109727,2241126.93
"570",Balanthota North,"2157040","2","21","2157",83277.000000000000000,38760.000000000000000,0.465434633812457,12561258.10
"572",Bawwagama,"2157085","2","21","2157",32371.000000000000000,998325.000000000000000,30.840103796608076,4883195.02
"13546",Handupelpola,"1309125","1","13","1309",14853.000000000000000,60690.000000000000000,4.086043223591194,2245094.33
"13549",Horana North,"1309260","1","13","1309",6975.000000000000000,761175.000000000000000,109.129032258064512,1052403.10
"575",Greenwood,"2157080","2","21","2157",32653.000000000000000,14025.000000000000000,0.429516430343307,4925128.14
"13550",Horana South,"1309280","1","13","1309",6147.000000000000000,515355.000000000000000,83.838457784285012,927978.10
"4789",Ambahenwewa,"6169075","6","61","6169",5800.000000000000000,82110.000000000000000,14.156896551724138,875073.88
"576",Hydree,"2157145","2","21","2157",83233.000000000000000,172635.000000000000000,2.074117237153533,12555176.45
"13551",Ihala Millewa North,"1309020","1","13","1309",16665.000000000000000,45135.000000000000000,2.708370837083709,2514375.21
"577",Imbulpitiya,"2157075","2","21","2157",32106.000000000000000,125715.000000000000000,3.915623247991030,4841551.76
"587",Nawalapitiya South,"2157055","2","21","2157",6991.000000000000000,244800.000000000000000,35.016449721069947,1054888.54
"10659",Medapathana,"8121015","8","81","8121",5881.000000000000000,278205.000000000000000,47.305730317973136,886767.66
"582",Kendopitiya,"2157090","2","21","2157",23079.000000000000000,209100.000000000000000,9.060184583387494,3480129.84
"10673",Bandarawela West,"8133065","8","81","8133",8725.000000000000000,1218900.000000000000000,139.702005730659039,1316304.54
"4828",Thalliyadda,"6169115","6","61","6169",13672.000000000000000,46155.000000000000000,3.375877706260972,2061179.89
"590",Pallegama,"2157005","2","21","2157",11390.000000000000000,21420.000000000000000,1.880597014925373,1717402.03
"595",Weligodawatta,"2157015","2","21","2157",10909.000000000000000,20145.000000000000000,1.846640388669906,1644913.05
"13552",Ihala Millewa South,"1309025","1","13","1309",15595.000000000000000,13770.000000000000000,0.882975312600192,2352930.03
"13553",Kahatapitiya,"1309100","1","13","1309",14659.000000000000000,43350.000000000000000,2.957227641721809,2212356.77
"19",Malwanahinna,"2109055","2","21","2109",2825.000000000000000,18870.000000000000000,6.679646017699115,427125.17
"596",Westhole,"2157125","2","21","2157",92340.000000000000000,148665.000000000000000,1.609974009096816,13932669.51
"602",Bogahakumbura,"2112030","2","21","2112",8425.000000000000000,15810.000000000000000,1.876557863501484,1269456.47
"2959",Araipattai South,"5127090","5","51","5127",2379.000000000000000,256020.000000000000000,107.616645649432542,358197.70
"597",Wewegama,"2157140","2","21","2157",76658.000000000000000,63495.000000000000000,0.828289284875682,11565958.17
"599",Aluthgama,"2112055","2","21","2112",6867.000000000000000,4335.000000000000000,0.631280034949760,1035374.91
"13554",Kananvila North,"1309140","1","13","1309",10669.000000000000000,132600.000000000000000,12.428531258787141,1609360.94
"604",Doragamuwa,"2112025","2","21","2112",14428.000000000000000,45390.000000000000000,3.145966176878292,2176089.27
"627",Millanga,"2112160","2","21","2112",4584.000000000000000,0.000000000000000,0.000000000000000,691217.57
"608",Galewatta,"2112250","2","21","2112",3044.000000000000000,451350.000000000000000,148.275295663600531,458979.42
"609",Girakaduwa,"2112135","2","21","2112",2960.000000000000000,40800.000000000000000,13.783783783783784,446036.97
"629",Moonamale,"2112125","2","21","2112",4329.000000000000000,0.000000000000000,0.000000000000000,652416.49
"616",Kendaliyadda,"2112130","2","21","2112",7065.000000000000000,2805.000000000000000,0.397027600849257,1065458.72
"657",Damunugolla,"2145230","2","21","2145",2712.000000000000000,0.000000000000000,0.000000000000000,409379.94
"626",Megodagama,"2112150","2","21","2112",2754.000000000000000,18870.000000000000000,6.851851851851852,414953.54
"634",Paranagama,"2112050","2","21","2112",3661.000000000000000,8160.000000000000000,2.228899207866703,552473.10
"20",Marahela,"2109075","2","21","2109",4828.000000000000000,0.000000000000000,0.000000000000000,726975.68
"632",Pallethalavinna,"2112165","2","21","2112",5137.000000000000000,104040.000000000000000,20.253065991824023,773803.45
"633",Pallethalavinna Ihala,"2112120","2","21","2112",3071.000000000000000,28050.000000000000000,9.133832627808532,463849.18
"668",Godamunna West,"2145195","2","21","2145",6970.000000000000000,0.000000000000000,0.000000000000000,1052064.02
"679",Kapuliyadda East,"2145070","2","21","2145",4505.000000000000000,5355.000000000000000,1.188679245283019,678834.19
"3026",Kurumanvely 12,"5136130","5","51","5136",838.000000000000000,0.000000000000000,0.000000000000000,125906.26
"680",Kapuliyadda West,"2145075","2","21","2145",2572.000000000000000,0.000000000000000,0.000000000000000,387779.17
"21",Mawathupola,"2109035","2","21","2109",8201.000000000000000,35700.000000000000000,4.353127667357639,1234514.02
"682",Kiriwanagoda,"2145325","2","21","2145",6272.000000000000000,108120.000000000000000,17.238520408163264,945079.22
"688",Medagama Udagama,"2145265","2","21","2145",23885.000000000000000,0.000000000000000,0.000000000000000,3603369.05
"22",Melchena,"2109090","2","21","2109",4241.000000000000000,56865.000000000000000,13.408394246639944,640395.51
"690",Monarangala,"2145020","2","21","2145",5295.000000000000000,0.000000000000000,0.000000000000000,797978.61
"697",Oluwawatta,"2145320","2","21","2145",8530.000000000000000,0.000000000000000,0.000000000000000,1286497.04
"698",Pathamailapitiya North,"2145220","2","21","2145",32907.000000000000000,9180.000000000000000,0.278968000729328,4962845.84
"6570",Sirambiady,"4136095","4","41","4136",1882.000000000000000,357000.000000000000000,189.691817215727951,282539.91
"699",Pathamailapitiya South,"2145215","2","21","2145",20953.000000000000000,41820.000000000000000,1.995895575812533,3158471.77
"706",Sriyagama,"2145260","2","21","2145",29592.000000000000000,7140.000000000000000,0.241281427412814,4460175.69
"725",Ambaruppa,"2106250","2","21","2106",3335.000000000000000,0.000000000000000,0.000000000000000,503908.18
"735",Bokkawala,"2106175","2","21","2106",5412.000000000000000,50745.000000000000000,9.376385809312639,815008.47
"23",Neerella,"2109085","2","21","2109",2810.000000000000000,121890.000000000000000,43.377224199288257,423179.67
"739",Dolapihilla North,"2106155","2","21","2106",3371.000000000000000,0.000000000000000,0.000000000000000,507712.87
